bytes	files	directory
702470447	760	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_rgbd_verify_20260723_ep688/icp_replay_dataset
1831415320	2062	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep1040/icp_replay_dataset
1192998175	1442	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep264/icp_replay_dataset
2555894240	2730	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep276/icp_replay_dataset
1847314222	2159	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep310/icp_replay_dataset
2287367097	2567	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep351/icp_replay_dataset
1623658976	1828	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep367/icp_replay_dataset
772657612	924	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep484/icp_replay_dataset
5544597700	6016	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep4/icp_replay_dataset
1536791298	1737	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep539/icp_replay_dataset
1827123438	2103	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep579/icp_replay_dataset
62632429	20	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep581/icp_replay_dataset
2235227225	2688	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep5/icp_replay_dataset
812048043	895	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep647/icp_replay_dataset
1388674503	1526	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep658/icp_replay_dataset
2866108466	3135	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep678/icp_replay_dataset
2132021783	2464	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep680/icp_replay_dataset
5651999977	6013	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep87/icp_replay_dataset
5166416211	6012	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep88/icp_replay_dataset
4699614198	6010	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep89/icp_replay_dataset
1215140185	1426	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep95/icp_replay_dataset
1638236990	1891	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep962/icp_replay_dataset
2099883624	2584	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_batch49_ep994/icp_replay_dataset
1700278488	1919	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_anchorv2_terminal_collection50_20260801_canary_ep368/icp_replay_dataset
2428000162	2689	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep1008/icp_replay_dataset
2416387982	2633	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep319/icp_replay_dataset
769417017	894	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep324/icp_replay_dataset
2262288466	2794	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep336/icp_replay_dataset
4439704265	5526	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep344/icp_replay_dataset
1791145619	1904	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep408/icp_replay_dataset
3706338672	4523	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep470/icp_replay_dataset
1106958730	1137	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep479/icp_replay_dataset
1342219202	1548	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep517/icp_replay_dataset
4441895047	4958	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep555/icp_replay_dataset
1416666882	1679	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep656/icp_replay_dataset
1722543549	1806	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep696/icp_replay_dataset
1052822705	1160	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep784/icp_replay_dataset
1707417186	1871	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep806/icp_replay_dataset
1089214029	1245	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep829/icp_replay_dataset
3254539291	3869	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_development_20260801_ep86/icp_replay_dataset
2068419210	2337	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep226/icp_replay_dataset
3392530255	3939	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep228/icp_replay_dataset
1029566734	1075	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep233/icp_replay_dataset
3889005386	4480	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep291/icp_replay_dataset
5222011525	5534	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep304/icp_replay_dataset
1379551782	1597	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep376/icp_replay_dataset
1888617721	2156	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep463/icp_replay_dataset
37163465	12	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep471.failed-20260802T142901/icp_replay_dataset
1005553103	1137	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep471/icp_replay_dataset
267391408	279	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep493/icp_replay_dataset
1369236660	1521	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep593/icp_replay_dataset
1861311660	2145	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep610/icp_replay_dataset
3625614507	4325	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep733/icp_replay_dataset
822026536	1031	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep735/icp_replay_dataset
3061069356	3491	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep738/icp_replay_dataset
1245578123	1366	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep885/icp_replay_dataset
5189112868	6014	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_route2_core_locked_validation_20260801_ep895/icp_replay_dataset
3206120195	3627	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep1004/icp_replay_dataset
1779601650	1984	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep189/icp_replay_dataset
1615199342	1897	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep338/icp_replay_dataset
1620527953	1877	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep467/icp_replay_dataset
1939478890	2315	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep488/icp_replay_dataset
3165693309	3683	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep534/icp_replay_dataset
1269612840	1555	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep639/icp_replay_dataset
1640093214	2000	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep640/icp_replay_dataset
5159762703	6017	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep652/icp_replay_dataset
4984718025	6022	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep653/icp_replay_dataset
1000417185	1102	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep696/icp_replay_dataset
1041466092	1194	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep726/icp_replay_dataset
656791276	698	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep783/icp_replay_dataset
1217577957	1386	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_20260729_ep875/icp_replay_dataset
3368613753	3927	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_three_model_readonly_shadow30_canary_20260729_ep670/icp_replay_dataset
5292264321	6015	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_ep670_replication_retry2_20260730_ep670/icp_replay_dataset
4992637718	6015	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_ep670_replication_retry4_20260730_ep670/icp_replay_dataset
1254085615	1434	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep1003/icp_replay_dataset
1596440703	1738	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep1016/icp_replay_dataset
5303768515	6024	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep106/icp_replay_dataset
5042243107	6015	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep123/icp_replay_dataset
4797157853	5135	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep136/icp_replay_dataset
1666415698	1924	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep168/icp_replay_dataset
1134621146	1370	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep266/icp_replay_dataset
2257671056	2817	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep336/icp_replay_dataset
2079879846	2553	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep353/icp_replay_dataset
1467309277	1641	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep386/icp_replay_dataset
1486771573	1572	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep426/icp_replay_dataset
2106513562	2406	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep470/icp_replay_dataset
5569077838	6012	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep476/icp_replay_dataset
3014099941	3122	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep479/icp_replay_dataset
4982013379	6013	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep517/icp_replay_dataset
5266802193	6014	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep555/icp_replay_dataset
2248897134	2609	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep566/icp_replay_dataset
1147500389	1360	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep621/icp_replay_dataset
1030821002	1241	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep656/icp_replay_dataset
5408501776	6015	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep705/icp_replay_dataset
3314215754	3890	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep802/icp_replay_dataset
1770921504	1943	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep806/icp_replay_dataset
5293465734	6014	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep829/icp_replay_dataset
1399944441	1593	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep833/icp_replay_dataset
1048724536	1224	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep86/icp_replay_dataset
1701990559	1971	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep960/icp_replay_dataset
865418245	955	eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_unified_shadow50_fresh49_retry4_20260730_ep97/icp_replay_dataset
